content,label
乾鹊收声，湿萤度影，庭院秋香。步月移阴，梳云约翠，人在回廊。醺醺宿酒残妆。待付与、温柔醉乡。却扇藏娇，牵衣索笑，今夜差凉。,送别题赠
掩凄凉、黄昏庭院，角声何处呜咽。矮窗曲屋风灯冷，还是苦寒时节。凝伫切。念翠被熏笼，夜夜成虚设。倚阑愁绝。听凤竹声中，犀影帐外，簌簌酿寒轻雪。伤心处，却忆当年轻别。梅花满园初发。吹香弄蕊无人见，帷有暮云千叠。情未彻。又谁料而今，好梦分胡越。不堪重说。但记得当初，重门锁处，犹有夜深月。,思妇闺怨
苍生喘未苏，贾笔论孤愤。文采风流今尚存，毫发无遗恨。凄恻近长沙，地僻秋将尽。长使英雄泪满襟，天意高难问。,咏史怀古
盘丝系腕，巧篆垂簪，玉隐绀纱睡觉。银瓶露井，彩云窗，往事少年依约。为当时、曾写榴裙，伤心红绡褪萼。黍梦光阴渐老，汀洲烟箬。莫唱江南古调，怨抑难招，楚江沈魄。薰风燕乳，暗雨梅黄，午镜澡兰帘幕。念秦楼、也拟人归，应翦菖浦自酌。但怅望、一屡新蟾，随人天角。,思妇闺怨
九十九峰下，百二十年州。西风吹起客梦，月满驿南楼。影入天河左界，辰在寿星向上，还是去年秋。要和木兰曲，载酒寿君侯。天边信，云外步，去难留。寿觞庭院依旧，已带别离愁。离合锺情未免，行止关人何事，浪白世间头。将相时来作，身健百无忧。,送别题赠
花市东风卷笑声。柳溪人影乱於云。梅花何处暗香闻。露湿翠云裘上月，烛摇红锦帐前春。瑶台有路渐无尘。,写景抒情
窗外捎溪雨响。映窗里、嚼花灯冷。浑似潇湘系孤艇。见幽仙，步凌波，月边影。香苦欺寒劲。牵梦绕、沧涛千顷。梦觉新愁旧风景。绀云，玉搔斜，酒初醒。,写景抒情
送人南浦。日日客亭风又雨。相见如何。梅子枝头春已多。真成别去。酒病明朝知几许。淋损宫袍。都是人人醉後娇。,送别题赠
何须银烛红妆，菜花总是曾留处。流觞事远，绕梁歌断，题红人去。绕蝶东墙，啼莺修竹，疏蝉高树。叹一春风雨，归来抱膝，怀往昔、自凄楚。遥望东门柳下，梦参差、欲归幽路。断红芳草，连空积水，凭高坠雾。水洗铜驼，天清华表，升平重遇。但相如老去，江淹才尽，有何人赋。,送别题赠
韶华迤逦三春暮。飞尽繁红无数。多情为与，牡丹长约，年年为主。晓露凝香，柔条千里，轻盈清素。最堪怜，玉质冰肌婀娜，江梅谩休争妒。翠蔓扶疏隐映，似碧纱笼罩，越溪游女。从前爱惜娇姿，终日愁风怕雨。夜月一帘，小楼魂断，有思量处。恐因循易嫁，东风烂熳，暗随春去。,思妇闺怨
枕深轩，散帙虚堂，畏景屡移。渐披襟临水，床就月，莲香拂面，竹色侵衣。压玉为醪，折荷当盏，卧看银潢星四垂。人归後，任肌蝉自啸，宿鸟相依。痴儿。莫道危机。悟三十九年都尽非。任纡朱拖紫，围金佩玉，青钱流地，白璧如坻。富贵浮云，身名零露，事事无心归便归。秋风动，正吴松月冷，莼长鲈肥。,写景抒情
浅浅妆成淡淡梅。见梅忆着傍妆台。书无鸿雁如何寄，肠断催归作麽回。千种恨，百般猜。为伊怀抱几时开。可堪江上风头恶，不放朝云入梦来。,思妇闺怨
嫩绿如新，娇莺似旧，今吾非故。空山过雨，留春春去。似尊前曲曲阳关，行人回首江南处。漫停云低黯，征衫憔悴，酒痕犹污。欲语。浑未住。记匹马经行，风林烟树。家山何在，想见绿窗啼雾。又何堪满目凄凉，故园梦里能归否。但数声、惊觉行云，重省佳期误。,羁旅思乡
近来愁似天来大，谁解相怜。谁解相怜。又把愁来做个天。都将今古无穷事，放在愁边。放在愁边。却自移家向酒泉。,人生感怀
炎昼永，初夜月侵床。露卧一丛莲叶畔，芙蓉香细水风凉。枕上是仙乡。浮世事，能有几多长。白日明朝依旧在，黄花非晚是重阳。不用苦思量。,思妇闺怨
少年不识愁滋味，爱上层楼。爱上层楼。为赋新词强说愁。而今识尽愁滋味，欲说还休。欲说还休。却道天凉好个秋。,人生感怀
天津仙客，话平蔡、曾把龙锺调戏。茅舍云林方隐迹，日日琴樽适意。鹏激天池，扶摇未便，尚敛摩云翅。经纶万卷，个中真负豪气。喜遇良友知心，登临酬唱，堪作词林瑞。况是韶华将近也，待约连宵春醉。对客挥毫，如虹浩饮，争涌如泉思。同寅他日，誓坚忠义相济。,羁旅思乡
织素休寻往恨，攀条幸有前缘。隔河彼此事经年。且说蓬莱清浅。障面重新团扇，倾鬟再整花钿。歌云舞雪画堂前。长共阿郎相见。,送别题赠
销薄春冰，碾轻寒玉，渐长渐弯。见凤鞋泥污，偎人强剔，龙涎香断，拨火轻翻。学抚瑶琴，时时欲翦，更掬水鱼鳞波底寒。纤柔处，试摘花香满，镂枣成班。时将粉泪偷弹。记绾玉曾教柳傅看。算恩情相著，搔便玉体，归期暗数，画遍阑干。每到相思，沈吟静处，斜倚朱唇皓齿间。风流甚，把仙郎暗掐，莫放春闲。,思妇闺怨
前时小饮春庭院。悔放笙歌散。归来中夜酒醺醺，惹起旧愁无限。虽看坠楼换马，争奈不是鸳鸯伴。朦胧暗想如花面。欲梦还惊断。和衣拥被不成眠，一枕万回千转。惟有画梁，新来双燕，彻曙闻长叹。,思妇闺怨
风高浪快。万里骑蟾背。曾识娥真体态。素面元无粉黛。身游银阙珠宫。俯看积气。醉里偶摇桂树，人间唤作凉风。,写景抒情
腻玉染深红，艳丽难常好。已是人间祓禊时，花亦随春老。唤起曲生来，醉赏惟宜早。此去阴晴十日间，点点粘芳草。,写景抒情
空明一朵扬州白。红紫无□色。是谁唤作水晶球。惹起高烧银烛、上元愁。去年一捧飞来雪。不似渠千叶。狂风一蹴过秋千。憔悴玉人和泪、望婵娟。,写景抒情
缭墙重院，时闻有、啼莺到。绣被掩馀寒，画幕明新晓。朱槛连空阔，飞絮无多少。径莎平，池水渺。日长风静，花影闲相照。尘香拂马，逢谢女、城南道。秀艳过施粉，多媚生轻笑。斗色鲜衣薄，碾玉双蝉小。欢难偶，春过了。琵琶流怨，都入相思调。,写景抒情
前欢几处笙歌地，长负登临。月幌风襟。犹忆西楼著意深。莺花见尽当时事，应笑如今。一寸愁心。日日寒蝉夜夜砧。,羁旅思乡
云林带水山横阁。故人去尽添萧索。反照射微茫。临分愁夕阳。传柑当令节。连璧朝天阕。还有雁西飞。慰人新别离。,送别题赠
致知格物。初学工夫参圣域。天高地远无穷极。欲造精微，莫若守惟一。纯全天理明如日。都缘人欲来相惑。且将持敬为先入。若能持敬，真个是神力。,人生感怀
凝祥宴罢闻歌吹。画毂走，香尘起。冠压花枝驰万骑。马行灯闹，凤楼帘卷，陆海龙鳌山对。当年曾看天颜醉。御杯举，欢声沸。时节虽同悲乐异。海风吹梦，岭猿啼月，一枕思归泪。,送别题赠
揉香嗅蕊朝还暮。无端却被西风误。底死欲留伊。金尘蔌蔌飞。茂陵头已白。新聘谁相得。耐久莫相思。年年秋与期。,送别题赠
菊花不等重阳到。昨夜都开了。问知仙子是生辰。采翠浮金来供、玉壶春。周郎莫计文君寿。头白须相守。从今更数百年期。月底云间同跨、彩鸾归。,送别题赠
公子诗成著锦袍。王家桃叶旧妖娆。檀槽急斜金雁，彩袖翩跹翠翘。沈水过，懒重烧。十分浓醉十分娇。复罗帐里春寒少，只恐香酥拍渐消。,写景抒情
与君同醉梓州春。不辞频。漏更银。尚记梅时，出郭喜相迎。又对西风斟别酒，云过眼，月分身。傥来官职不关人。等微尘。苦劳神。更向中间，谩说假和真。只有交朋关分义，无久近，与陈新。,送别题赠
满院花香晴昼永，亭户无人。谁将心绪管青春。游丝知我懒，江柳也眉颦。近水远山都积恨，可堪芳草如茵。何曾一日不思君。无书凭朔雁，有泪在罗巾。,思妇闺怨
黄花惊破九日愁。正寒城、风雨怨秋。愁便是、秋心也，又随人、来到画楼。因缘幸自天安顿，更题红、不禁御沟。待写与、相思话，为怕奴、憔悴且休。,思妇闺怨
兴到浓时春不住。昨夜雕栏，放了花无数。谈笑急邀吟醉侣。青娥也合随轩去。媚恐情生娇恐妒。今日开尊，多幸无风雨。休唱宴琼林一句。来年花共人何处。,送别题赠
风鬟雾鬓。便觉蓬莱三岛近。水秀山明。缥缈仙姿画不成。广寒丹桂。岂是夭桃尘俗世。只恐乘风。飞上琼楼玉宇中。,写景抒情
自唱新词送岁华。鬓丝添得老生涯。十年旧梦无寻处，几度新春不在家。衣懒换，酒难赊。可怜此夕看梅花。隔年昨夜青灯在，无限妆楼尽醉哗。,送别题赠
宴罢珠帘半卷。画檐外、蜡香人散。翠雾霏霏漏声断。倚香肩，看中庭，花影乱。宛是高唐馆。宝奁炷、麝烟初暖。璧月何妨夜夜满。拥芳柔，恨今年，寒尚浅。,写景抒情
额扣龙墀苦。对南宫、春风侍女，掉头不顾。烽火连营家万里，漠漠黄沙吹雾。莽关塞、白狼玄兔。如此江山俱破碎，似输棋、局满枰无路。弹血泪，迸如雨。轻帆且问夔州戍。俯江流、桑田屡改，阵图犹故。抱此孤忠长耿耿，痛恨年华不与。但月落、荒洲绝屿。君与鹤山皆人杰，倘功名、到手还须做。平滟，洗石鼓。,羁旅思乡
乱山叠叠水泠泠。南北短长亭。客路如天杳杳，归心能地宁宁。春光荏苒花期，冷落酒伴飘零。鬓影黄边半白，烧痕黑处重青。,羁旅思乡
暮帆挂雨，冰岸飞梅，春思零乱。送客将归，偏是故宫离苑。醉酒曾同凉月舞，寻芳还隔江尘面。去难留，怅芙蓉路窄，绿杨天远。便系马、莺边清晓，烟草晴花，沙润香软。烂锦年华，谁念故人游倦。寒食相思堤上路，行云应在孤山畔。寄新吟，莫空回、五湖春雁。,送别题赠
看纤云护月，湛河汉，夜声收。正玉尘生风，银床坠露，凉叶飕飕。襟怀静吞八表，莫登山临水易惊秋。闲想多情宋玉，旧来空替人愁。温柔。乡解老秋不。丝竹间秦讴。向橙橘香边，持螯把酒，聊伴清游。骚人自应念远，与黄花、评泊晋风流。明日莼鲈兴动，待寻江上归舟。,写景抒情
雨沐芙蓉秋意清。可人风月满江城。怜风爱月方留恋，对月临风又送行。人渐远，酒须倾。只凭一醉遣多情。重来休厌刘郎老，明月清风有素盟。,送别题赠
吹笙池上道。为王孙重来，旋生芳草。水石清寒，过半春犹自，燕沈莺悄。樨柳阑干，晴荡漾、禁烟残照。往事依然，争忍重听，怨红凄调。曲榭方亭初扫。印藓迹双鸳，记穿林窈。顿隔年华，似梦回花上，露平晓。恨遂孤鸿，客又去、清明还到。便墙头归骑，青梅已老。,送别题赠
青楼宴，靓女荐瑶杯。一曲白云江月满，际天拖练夜潮来。人物误瑶台。醺醺酒，拂拂上双腮。媚脸已非朱淡粉，香红全胜雪笼梅。标格外尘埃。,写景抒情
自注铜瓶，作梅花供，尊前数枝。说边头旧话，人生消得，几番行役，问我何之。小队红旗，黄金大印，直待封侯知几时。杯行处，且淋漓一醉，明日东西。如椽健笔鸾飞。还为写春风陌上词。便平生豪气，销磨酒里，依然此乐，儿辈争知。霜重貂裘，夜寒如水，饮到月斜犹未归。仙山路，有笙簧度曲，声到琴丝。,人生感怀
怎奈花残又莺老。槛里青梅数枝小。新荷长池沼。当晴昼、燕子声闹。亭栏花绽颜色好。风雨催催、等闲开了。酒醒暗思量，无个事、甚刚烦恼。,写景抒情
禁门锺晓，忆君来朝路，初翔鸾鹄。西府中台推独步，行对金莲宫烛。蹙绣华鞯，仙葩宝带，看即飞腾速。人生难料，一尊此地相属。回首紫陌青门，西湖闲院，锁千梢修竹。素壁栖鸦应好在，残梦不堪重续。岁月惊心，功名看镜，短鬓无多绿。一欢休惜，与君同醉浮玉。,人生感怀
动而思止。止即患生徒自喜。试举幡风。未举之前说已通。携瓶沽酒。却著衫来为我寿。者也之何。赚却阎浮世上多。,人生感怀
小雨分江，残寒迷浦，春容浅入蒹葭。雪霁空城，燕归何处人家。梦魂欲渡苍茫去，怕梦轻、还被愁遮。感流年，夜汐东还，冷照西斜。萋萋望极王孙草，认云中烟树，鸥外春沙。白发青山，可怜相对苍华。归鸿自趁潮回去，笑倦游、犹是天涯。问东风，先到垂杨，後到梅花。,羁旅思乡
云深别有深庭宇。小帘栊、占取芳菲多处。花暗水房春，润几番酥雨。见说苏堤晴未稳，便懒趁、踏青人去。休去。且料理琴书，夷犹今古。谁见静里闲心，纵荷衣未茸，雪巢堪赋。醉醒一乾坤，任此情何许。茂树石床同坐久，又却被、清风留住。欲住。奈帘影妆楼，翦灯人语。,送别题赠
梅笑东风，只两日间，又新岁华。有玉龟阿母，献三蟠实，蕊宫仙子，飞七香车。春满虾帘，雪晴鸳瓦，窗户非烟笼翠纱。萱堂上，看衣翻戏彩，觞捧流霞。君家。元是仙家。几度看菖蒲九节花。来剑池丹井，平分风月，一溪流水，犹泛胡麻。寿庆千秋，荣封两国，绿鬓犹深杨柳鸦。长生药，在蓬莱顶上，不必丹砂。,写景抒情
离情冰泮，归心云扰，黯然凝伫江皋。柳色摇金，梅香弄粉，依稀满眼春娇。常记极游遨。更与持玉，因解金貂。郎去翟塘，妾家巫峡水迢迢。别来暗减风标。奈碧云暗断，翠被香消。春草生池，芳尘凝榭，凄凉月夕花朝。千里梦魂劳。但鸟啼渡口，猿响山椒。拟把无穷幽恨，万叠写霜绡。,送别题赠
明眸秀色。双蛾巧画春山碧。盈盈标韵倾瑶席。一见尊前，宛是旧相识。深期密语虽端的。良宵无奈成轻掷。忍教只恁空相忆。得入手来，无限好则剧。,写景抒情
红分翠别。宿酒半醒，征鞍将发。楼外残钟，帐前残烛，窗边残月。想伊绣枕无眠，记行客、如今去也。心下难拚，眼前难觅，口头难说。,送别题赠
